Time,ANALOG.AN_T1_Temperature,ANALOG.AN_Ngp_SP,ANALOG.AN_Guide_Vane_Position,ANALOG.AN_Gen_kW_SP,ANALOG.AN_Lube_Oil_Header_Temp,ANALOG.AN_Lube_Oil_Header_Press,ANALOG.AN_Gen_Exc_V,ANALOG.AN_Guide_Vane_Force,ANALOG.AN_Gas_Fuel_Press,ANALOG.AN_Gen_AVR_SP,ANALOG.AN_SoloNox_T5_SP,ANALOG.AN_Gas_Fuel_Flow,ANALOG.AN_Main_Gas_Valve_Position
2022-09-11 14:30,24.7778,100,0.1603,807.2115,28,20.7727,0,9.0319,2549.2924,13640,27.8935,1.7446,0.0321
2022-09-11 14:40,24.8889,100,0.1603,807.2115,27.8333,20.3307,0,9.0319,2547.7453,13640,27.8935,1.7446,0.0641
2022-09-11 14:50,25.0556,100,0.1603,814.4231,27.7222,20.7727,0,9.0319,2546.1983,13640,27.8102,1.7446,0.0321
2022-09-11 15:00,25.1667,100,0.1603,814.4231,27.5556,20.3307,0,9.0319,2546.1983,13640,27.8102,1.7446,0.0321
2022-09-11 15:10,25.2778,100,0.1603,814.4231,27.5,20.7727,0,9.0319,2547.7453,13640,27.8287,1.7446,0.0641
2022-09-11 15:20,25.3333,100,0.1603,814.4231,27.4444,20.3307,0,9.0319,2547.7453,13640,27.8102,1.7446,0.0641
2022-09-11 15:30,25.5,100,0.1603,807.2115,27.3889,20.7727,0,9.0319,2549.2924,13640,27.6852,1.7446,0.0641
2022-09-11 15:40,25.6111,100,0.1603,807.2115,27.3333,20.7727,0,9.0319,2547.7453,13640,27.7593,1.7446,0.0321
2022-09-11 15:50,25.7222,100,0.1603,807.2115,27.2778,20.7727,0,7.2255,2547.7453,13640,27.7731,1.7446,0.0321
2022-09-11 16:00,25.8333,100,0.1603,807.2115,27.2778,15.027,0,10.8383,2547.7453,13640,27.8056,1.7446,0.0321
2022-09-11 16:10,25.9444,100,0.1603,814.4231,27.2222,20.7727,0,10.8383,2547.7453,13640,27.7407,1.7446,0.0321
2022-09-11 16:20,26,100,0.1603,807.2115,27.2222,94.5819,0,9.0319,2549.2924,13640,27.7407,1.7446,0.0641
2022-09-11 16:30,26.0556,100,0.1603,807.2115,27.2222,20.7727,0,9.0319,2549.2924,13640,27.6806,1.7446,0.0641
2022-09-11 16:40,26.1667,100,0.1603,814.4231,30.6667,14.1431,0,9.0319,2547.7453,13640,27.7963,1.7446,0.0641
2022-09-11 16:50,26.1667,100,0.1603,807.2115,30.2778,20.3307,0,9.0319,2546.1983,13640,27.8009,1.7446,0.0641
2022-09-11 17:00,25.1667,100,0.4167,807.2115,30.5556,121.9842,0,1343.9447,2617.3558,13640,33.6759,1.7446,0.0641
2022-09-11 17:10,24.8889,100,0.3846,807.2115,31.6111,120.2163,0,1343.9447,2660.669,13640,35.4676,1.7446,0.0641
2022-09-11 17:20,25.2778,100,0.4167,807.2115,32.8889,119.7743,0,1343.9447,2676.138,13640,36.2639,1.7446,0.0321
2022-09-11 17:30,25.6667,100.0737,87.3718,2011.5385,35.1111,330.1528,19.9072,223.9908,2578.6831,13699.5625,435.2195,1610.2799,36.2821
2022-09-11 17:40,25.7778,99.947,87.3718,2011.5385,52.5,289.0494,20.8994,122.8337,2586.4178,13699.5625,447.6259,1594.5785,35.9295
2022-09-11 17:50,25.3889,101.3587,87.3718,14509.1348,57.6111,257.6694,29.7324,545.526,2470.4004,13699.5625,743.3333,2536.6707,58.4936
2022-09-11 18:00,25.1111,101.3431,87.3718,14509.1348,58.8333,253.6917,28.5059,502.1729,2600.3399,13699.5625,743.3333,2653.56,56.9551
2022-09-11 18:10,24.7222,101.32,87.3718,14509.1348,60.1111,256.7855,29.2656,536.4941,2553.9328,13699.5625,743.3333,2573.3078,57.1474
2022-09-11 18:20,24.6667,101.2965,87.3718,14516.3457,61,256.3435,30.3203,475.0772,2555.4798,13699.5625,743.3333,2562.84,57.2436
2022-09-11 18:30,24.8889,101.3333,87.3718,14516.3457,61.7222,257.2275,28.9727,532.8813,2512.1666,13699.5625,743.3333,2529.6922,58.0449
2022-09-11 18:40,24.4444,101.3096,87.3718,14516.3457,62.1667,258.1114,30.6016,457.0135,2488.9631,13699.5625,743.3333,2533.1815,58.5256
2022-09-11 18:50,24.4444,101.2873,87.3718,14509.1348,62.4444,258.5534,29.8418,464.239,2549.2924,13699.5625,743.3333,2627.3907,57.6282
2022-09-11 19:00,24.3333,101.3034,87.3718,14509.1348,62.6667,259.4374,28.7402,493.141,2513.7133,13699.5625,743.3333,2548.8832,58.3333
2022-09-11 19:10,24,101.2612,87.3718,14509.1348,62.7778,259.4374,29.1309,455.2071,2532.2763,13699.5625,743.3333,2562.84,58.0449
2022-09-11 19:20,23.7778,101.2413,87.3718,14516.3457,62.8889,259.4374,29.916,440.7561,2547.7453,13699.5625,743.3333,2641.3476,57.9487
2022-09-11 19:30,23.5,101.2203,87.3718,14509.1348,62.9444,259.8793,30.4297,437.1433,2592.6054,13699.5625,743.3333,2671.0061,57.0513
2022-09-11 19:40,23.3333,101.2169,87.3718,14509.1348,63,258.5534,30.9688,433.5306,2570.9488,13699.5625,743.3333,2674.4954,58.0128
2022-09-11 19:50,23.0556,101.202,87.3397,14509.1348,63.1111,259.8793,30.0508,419.0795,2478.1347,13699.5625,743.3333,2576.7968,59.0385
2022-09-11 20:00,22.1667,101.1646,87.3718,14516.3457,63.0556,259.8793,30.8105,437.1433,2569.4021,13699.5625,743.3333,2695.4307,57.9487
2022-09-11 20:10,21.9444,101.1581,87.3718,14509.1348,63.1111,258.9954,29.5352,397.403,2611.1683,13699.5625,743.3333,2725.0893,57.3397
2022-09-11 20:20,21.6667,101.1676,87.3718,14509.1348,63.1111,260.7632,29.793,397.403,2519.9011,13699.5625,743.3333,2667.5171,59.4872
2022-09-11 20:30,21.4444,101.121,87.3718,14509.1348,63.1111,258.9954,30.5156,447.9816,2577.1364,13699.5625,743.3333,2716.3661,58.2051
2022-09-11 20:40,21.3889,101.1406,87.3718,14509.1348,63.1111,259.8793,30.5645,429.9178,2538.4638,13699.5625,743.3333,2625.6463,58.5897
2022-09-11 20:50,20.9444,101.1059,87.3718,14509.1348,63.1111,260.3213,31.4355,363.0818,2583.3239,13699.5625,743.3333,2705.8983,58.3974
2022-09-11 21:00,20.8333,101.1145,87.3718,14516.3457,63.1111,259.8793,29.4004,415.4668,2577.1364,13699.5625,743.3333,2688.4522,58.109
2022-09-11 21:10,20.6111,101.1175,87.3718,14516.3457,63.1111,264.299,30.1484,410.0477,2465.7598,13699.5625,743.3333,2604.7107,60.1282
2022-09-11 21:20,20.2778,101.0799,87.3718,14509.1348,63.1111,260.7632,30.627,437.1433,2604.9807,13699.5625,743.3333,2754.7478,57.8205
2022-09-11 21:30,20.1111,101.0893,87.3718,14509.1348,63.1111,261.6472,29.8535,458.8199,2498.2443,13699.5625,743.3333,2613.4339,59.6474
2022-09-11 21:40,19.8889,101.0512,87.3718,14509.1348,63.1667,259.8793,29.9531,464.239,2598.7932,13699.5625,743.3333,2751.2583,58.109
2022-09-11 21:50,19.6667,101.0505,87.3718,14509.1348,63.1111,261.6472,29.7676,415.4668,2475.041,13699.5625,743.3333,2651.8154,60.2885
2022-09-11 22:00,19.6667,101.0535,87.3718,14509.1348,63.1111,259.8793,30.3926,442.5625,2467.3065,13699.5625,743.3333,2611.6893,60.4487
2022-09-11 22:10,19.5556,101.0357,87.3718,14516.3457,63.1111,263.4151,30.6133,437.1433,2586.4178,13699.5625,743.3333,2737.3017,58.4295
2022-09-11 22:20,19.1111,101.0337,87.3718,14509.1348,63.0556,262.5311,30.6621,428.1114,2592.6054,13699.5625,743.3333,2728.5783,58.2051
2022-09-11 22:30,18.8889,101.014,87.3718,14509.1348,63.1111,261.6472,29.0703,455.2071,2512.1666,13699.5625,743.3333,2679.7293,59.7756
2022-09-11 22:40,18.6667,101.0213,87.3718,14516.3457,63.1111,261.6472,29.6211,457.0135,2567.8549,13699.5625,743.3333,2691.9415,58.6859
2022-09-11 22:50,18.6111,100.999,87.3718,14509.1348,63.1111,261.2052,30.748,462.4326,2598.7932,13699.5625,743.3333,2742.5354,58.2051
2022-09-11 23:00,18.7778,101.0207,87.3718,14509.1348,63.1111,261.6472,31.0918,424.4987,2560.1206,13699.5625,743.3333,2719.8554,58.9423
2022-09-11 23:10,18.6667,101.0356,87.3718,14509.1348,63.0556,263.4151,30.3066,420.8859,2485.8694,13699.5625,743.3333,2620.4124,59.8718
2022-09-11 23:20,18.7778,101.0354,87.3718,14516.3457,63.0556,262.5311,30.0625,469.6581,2547.7453,13699.5625,743.3333,2653.56,59.359
2022-09-11 23:30,18.6667,101.0145,87.3718,14509.1348,63.1111,261.6472,29.9883,438.9497,2589.5117,13699.5625,743.3333,2728.5783,58.4295
2022-09-11 23:40,18.2222,100.9784,87.3718,14509.1348,63.0556,261.6472,30.1113,458.8199,2475.041,13699.5625,743.3333,2643.0924,60.641
2022-09-11 23:50,17.6111,100.9586,87.3718,14509.1348,63.1111,262.5311,30.1484,377.5329,2553.9328,13699.5625,743.3333,2744.28,59.391
2022-09-12 0:00,17.5556,100.9525,87.3718,14509.1348,63.0556,261.6472,31.1406,460.6262,2594.1525,13699.5625,743.3333,2761.7261,58.6859
2022-09-12 0:10,18.0556,100.9753,87.3718,14509.1348,63.0556,263.4151,29.9766,384.7584,2604.9807,13699.5625,743.3333,2758.2371,58.2051
2022-09-12 0:20,18.1111,100.9728,87.3718,14509.1348,63.0556,264.299,30.8594,507.592,2553.9328,13699.5625,743.3333,2739.0461,59.2949
2022-09-12 0:30,17.9444,100.9736,87.3718,14509.1348,63.0556,264.299,30.748,453.4007,2601.8868,13699.5625,743.3333,2758.2371,58.3333
2022-09-12 0:40,18.1667,100.9942,87.3718,14509.1348,63.0556,262.9731,29.8789,408.2413,2555.4798,13699.5625,743.3333,2681.4739,59.0705
2022-09-12 0:50,17.9444,100.9779,87.3718,14509.1348,63.1111,264.299,29.5352,435.3369,2518.3542,13699.5625,743.3333,2716.3661,59.7756
2022-09-12 1:00,18,100.9972,87.3718,14516.3457,63,262.5311,29.4492,426.3051,2499.7915,13699.5625,743.3333,2630.88,60.0641
2022-09-12 1:10,17.7778,100.9589,87.3718,14516.3457,63.2222,263.4151,29.707,395.5966,2475.041,13699.5625,743.3333,2655.3046,60.641
2022-09-12 1:20,17.5,100.9519,87.3718,14516.3457,63.3889,263.857,31.6191,397.403,2601.8868,13699.5625,743.3333,2772.1939,58.4295
2022-09-12 1:30,17.2222,100.951,87.3718,14516.3457,63,263.4151,30.0879,446.1752,2512.1666,13699.5625,743.3333,2653.56,60.0962
2022-09-12 1:40,16.8333,100.936,87.3718,14516.3457,63,263.857,32.1211,475.0772,2509.0727,13699.5625,743.3333,2658.7937,60.1603
2022-09-12 1:50,16.6111,100.948,87.3718,14509.1348,63.0556,265.183,29.082,458.8199,2575.5896,13699.5625,743.3333,2747.7693,59.0705
2022-09-12 2:00,16.8333,100.9302,87.3718,14516.3457,63,263.857,30.2578,417.2732,2473.4941,13699.5625,743.3333,2664.0276,60.9295
2022-09-12 2:10,16.7778,100.9263,87.3718,14509.1348,63.0556,262.9731,29.8535,390.1775,2569.4021,13699.5625,743.3333,2768.7044,59.2949
2022-09-12 2:20,16.6111,100.9094,87.3718,14516.3457,63.0556,262.0892,28.2246,467.8517,2464.2126,13699.5625,743.3333,2665.7722,61.1538
2022-09-12 2:30,16.7222,100.9186,87.3397,14509.1348,63,262.9731,29.4258,419.0795,2535.3701,13699.5625,743.3333,2756.4922,59.9679
2022-09-12 2:40,16.5,100.9209,87.3718,14516.3457,63.0556,265.183,29.6094,464.239,2454.9312,13699.5625,743.3333,2669.2615,61.4423
2022-09-12 2:50,17.4444,100.938,87.3718,14516.3457,63.0556,263.4151,32.2559,399.2094,2522.9948,13699.5625,743.3333,2737.3017,60.3846
2022-09-12 3:00,18.2778,100.9592,87.3718,14509.1348,63.1111,263.857,29.7813,364.8883,2484.3223,13699.5625,743.3333,2677.9846,60.5128
2022-09-12 3:10,18,100.9822,87.3718,14509.1348,63.0556,263.4151,30.2715,437.1433,2580.2302,13699.5625,743.3333,2754.7478,58.8141
2022-09-12 3:20,17.5,100.9382,87.3718,14509.1348,63.1111,263.4151,29.6836,446.1752,2485.8694,13699.5625,743.3333,2651.8154,60.641
2022-09-12 3:30,16.8889,100.9245,87.3718,14509.1348,63.1111,264.299,30.4063,424.4987,2532.2763,13699.5625,743.3333,2683.2185,59.9679
2022-09-12 3:40,16.5,100.8939,87.3718,14516.3457,63.0556,262.0892,29.7441,426.3051,2592.6054,13699.5625,743.3333,2798.3632,59.0705
2022-09-12 3:50,16.3333,100.8823,87.3718,14509.1348,63,264.741,30.5898,438.9497,2549.2924,13699.5625,743.3333,2770.4493,59.8077
2022-09-12 4:00,15.7778,100.888,87.3718,14516.3457,63.0556,263.4151,29.9766,424.4987,2560.1206,13699.5625,743.3333,2740.7907,59.5513
2022-09-12 4:10,15.6111,100.8721,87.3718,14516.3457,63.0556,262.5311,30.418,406.4349,2586.4178,13699.5625,743.3333,2803.5971,59.2949
2022-09-12 4:20,15.4444,100.85,87.3718,14509.1348,63,262.9731,29.5488,428.1114,2475.041,13699.5625,743.3333,2686.7076,61.4423
2022-09-12 4:30,15.2778,100.8417,87.3718,14516.3457,63,262.9731,30.5273,435.3369,2601.8868,13699.5625,743.3333,2817.5537,59.0705
2022-09-12 4:40,15.2222,100.8449,87.3718,14509.1348,63.0556,264.299,31.3359,518.4303,2580.2302,13699.5625,743.3333,2807.0861,59.4872
2022-09-12 4:50,15.0556,100.8321,87.3718,14509.1348,63.0556,264.741,30.5762,469.6581,2532.2763,13699.5625,743.3333,2779.1722,60.3526
2022-09-12 5:00,14.9444,100.843,87.3718,14516.3457,63,264.741,29.7324,401.0158,2496.6976,13699.5625,743.3333,2700.6646,61.0256
2022-09-12 5:10,14.9444,100.8495,87.3718,14509.1348,63.0556,264.741,30.7363,424.4987,2550.8392,13699.5625,743.3333,2735.5571,60.0641
2022-09-12 5:20,14.8333,100.8244,87.3718,14516.3457,63,263.4151,28.666,415.4668,2600.3399,13699.5625,743.3333,2831.511,59.1987
2022-09-12 5:30,14.7222,100.8066,87.3718,14509.1348,63,264.299,30.4297,382.952,2484.3223,13699.5625,743.3333,2735.5571,61.4423
2022-09-12 5:40,14.5,100.8028,87.3718,14509.1348,63,264.741,30.209,476.8836,2505.9791,13699.5625,743.3333,2759.9815,61.0577
2022-09-12 5:50,14.3333,100.882,87.3718,14509.1348,62.9444,264.741,29.2539,395.5966,2578.6831,13699.5625,743.3333,2801.8522,59.7115
2022-09-12 6:00,14,100.8219,87.3718,14516.3457,62.9444,264.299,29.3027,411.854,2519.9011,13699.5625,743.3333,2786.151,60.9936
2022-09-12 6:10,13.7778,100.8021,87.3718,14509.1348,62.9444,266.5089,29.4746,406.4349,2536.9171,13699.5625,743.3333,2819.2985,60.641
2022-09-12 6:20,13.5556,100.7879,87.3718,14516.3457,62.9444,263.4151,30.6016,357.6627,2502.8852,13699.5625,743.3333,2773.9383,61.3462
2022-09-12 6:30,13.5,100.8295,87.3718,14516.3457,62.9444,262.9731,31.373,395.5966,2467.3065,13699.5625,743.3333,2719.8554,62.0192
2022-09-12 6:40,13.1667,100.7608,87.3718,14509.1348,62.8889,263.4151,30.3438,415.4668,2471.9471,13699.5625,743.3333,2751.2583,62.1154
2022-09-12 6:50,12.9444,100.791,87.4038,14516.3457,62.8889,265.183,29.793,428.1114,2536.9171,13699.5625,743.3333,2833.2554,60.8013
2022-09-12 7:00,12.7222,100.7731,87.3718,14516.3457,62.8889,264.741,30.4297,404.6285,2578.6831,13699.5625,743.3333,2855.9354,60.5449
2022-09-12 7:10,12.6667,100.7824,87.3718,14516.3457,62.8889,264.299,29.7813,446.1752,2597.246,13699.5625,743.3333,2859.4246,59.9038
2022-09-12 7:20,12.6667,100.7737,87.3718,14509.1348,62.8889,265.183,29.7559,433.5306,2561.6673,13699.5625,743.3333,2814.0649,60.4487
2022-09-12 7:30,12.6111,100.7547,87.3718,14509.1348,62.8889,264.299,29.3027,438.9497,2468.8532,13699.5625,743.3333,2740.7907,62.4038
2022-09-12 7:40,12.5556,100.7887,87.3718,14509.1348,62.8889,263.857,29.5117,426.3051,2475.041,13699.5625,743.3333,2733.8122,62.2436
2022-09-12 7:50,12.5556,100.7682,87.3718,14509.1348,62.8889,266.5089,29.7188,444.3688,2502.8852,13699.5625,743.3333,2739.0461,61.6026
2022-09-12 8:00,12.7222,100.792,87.3718,14516.3457,62.8889,266.9508,29.9766,437.1433,2518.3542,13699.5625,743.3333,2747.7693,61.1218
2022-09-12 8:10,12.7222,100.7792,87.3718,14509.1348,62.8333,264.741,29.9531,451.5943,2465.7598,13699.5625,743.3333,2744.28,62.3077
2022-09-12 8:20,12.7222,100.8173,87.3718,14516.3457,62.8889,266.0669,31.1289,399.2094,2547.7453,13699.5625,743.3333,2770.4493,60.641
2022-09-12 8:30,12.9444,100.7861,87.3718,14516.3457,62.8889,265.6249,29.0957,399.2094,2493.6037,13699.5625,743.3333,2723.3444,61.6026
2022-09-12 8:40,13.2778,100.7844,87.3718,14509.1348,62.8889,265.6249,29.7441,485.9155,2501.3384,13699.5625,743.3333,2730.3232,61.4103
2022-09-12 8:50,13.2778,100.7879,87.3718,14516.3457,62.8889,263.857,29.7676,455.2071,2507.5258,13699.5625,743.3333,2782.6615,61.3782
2022-09-12 9:00,13.3889,100.7653,87.3718,14509.1348,63,265.183,29.6582,426.3051,2481.2286,13699.5625,743.3333,2712.8768,62.0192
2022-09-12 9:10,13.3333,100.7915,87.3718,14509.1348,63,265.6249,29.6699,444.3688,2473.4941,13699.5625,743.3333,2737.3017,62.0192
2022-09-12 9:20,13.4444,100.7992,87.3718,14509.1348,62.8889,265.6249,29.2305,446.1752,2557.0267,13699.5625,743.3333,2779.1722,60.2564
2022-09-12 9:30,13.6111,100.8034,87.3718,14516.3457,62.8889,266.0669,29.8184,437.1433,2488.9631,13699.5625,743.3333,2705.8983,61.5064
2022-09-12 9:40,13.6111,100.8387,87.3718,14509.1348,62.8889,265.183,28.1152,447.9816,2527.6356,13699.5625,743.3333,2742.5354,60.7692
2022-09-12 9:50,13.8889,100.8145,87.3718,14509.1348,62.8889,266.0669,30.5762,438.9497,2476.588,13699.5625,743.3333,2718.1107,61.8269
2022-09-12 10:00,13.8889,100.8272,87.3718,14509.1348,62.8889,263.857,29.6094,449.788,2533.823,13699.5625,743.3333,2805.3415,60.7692
2022-09-12 10:10,14.1111,100.8391,87.3718,14516.3457,62.9444,266.0669,30.7969,419.0795,2467.3065,13699.5625,743.3333,2721.6,61.8269
2022-09-12 10:20,14.2222,100.8495,87.3718,14516.3457,63,262.5311,28.8125,455.2071,2498.2443,13699.5625,743.3333,2775.6832,61.25
2022-09-12 10:30,14.5556,100.8099,87.3718,14509.1348,62.9444,265.183,29.4863,422.6923,2496.6976,13699.5625,743.3333,2759.9815,61.25
2022-09-12 10:40,14.7778,100.8358,87.3718,14516.3457,63,265.183,30.6758,462.4326,2544.6516,13699.5625,743.3333,2807.0861,60.1603
2022-09-12 10:50,14.8333,100.8572,87.3718,14509.1348,63,262.0892,29.8535,469.6581,2557.0267,13699.5625,743.3333,2794.8739,60.0641
2022-09-12 11:00,15.0556,100.8434,87.3718,14509.1348,63,265.183,29.8047,426.3051,2516.8072,13699.5625,743.3333,2705.8983,60.641
2022-09-12 11:10,15.1667,100.8575,87.3718,14509.1348,63,264.741,29.3281,453.4007,2504.4319,13699.5625,743.3333,2693.6861,60.8654
2022-09-12 11:20,15.2778,100.8697,87.3718,14516.3457,63,266.5089,29.6094,399.2094,2488.9631,13699.5625,743.3333,2690.1971,61.1218
2022-09-12 11:30,15.6667,100.8771,87.3718,14509.1348,63.0556,266.0669,30.9316,437.1433,2478.1347,13699.5625,743.3333,2686.7076,61.1538
2022-09-12 11:40,15.4444,100.8598,87.3718,14509.1348,63,265.6249,29.6094,433.5306,2448.7436,13699.5625,743.3333,2691.9415,61.9551
2022-09-12 11:50,15.7222,100.905,87.3718,14509.1348,62.9444,264.741,30.2949,435.3369,2512.1666,13699.5625,743.3333,2693.6861,60.5449
2022-09-12 12:00,15.8889,100.9411,87.3718,14509.1348,63.0556,265.183,29.6465,457.0135,2555.4798,13699.5625,743.3333,2732.0678,59.8718
2022-09-12 12:10,16,100.8987,87.3718,14509.1348,63.0556,266.9508,29.6699,429.9178,2509.0727,13699.5625,743.3333,2683.2185,60.4487
2022-09-12 12:20,16.1667,100.9336,87.3718,14509.1348,63.0556,265.6249,28.4824,453.4007,2519.9011,13699.5625,743.3333,2681.4739,60.2564
2022-09-12 12:30,16.6111,100.9021,87.3718,14509.1348,63.0556,266.0669,30.209,391.9839,2543.1044,13699.5625,743.3333,2711.1322,59.8718
2022-09-12 12:40,16.6667,100.9323,87.3718,14509.1348,63.0556,266.0669,29.4863,491.3346,2563.2143,13699.5625,743.3333,2744.28,59.3269
2022-09-12 12:50,16.4444,100.9233,87.3718,14516.3457,63.0556,264.299,29.9023,415.4668,2476.588,13699.5625,743.3333,2676.24,61.0577
2022-09-12 13:00,16.6667,100.9088,87.3718,14509.1348,63.0556,263.857,29.0332,442.5625,2524.542,13699.5625,743.3333,2679.7293,59.9679
2022-09-12 13:10,16.4444,100.9105,87.3718,14509.1348,63.0556,264.741,30.1602,438.9497,2580.2302,13699.5625,743.3333,2787.8954,59.1667
2022-09-12 13:20,16.3889,100.9352,87.3718,14509.1348,63,266.0669,30.0742,426.3051,2462.6657,13699.5625,743.3333,2672.7507,61.3462
2022-09-12 13:30,16.7222,100.9277,87.3718,14516.3457,63.1111,265.6249,29.7441,417.2732,2507.5258,13699.5625,743.3333,2676.24,60.3526
2022-09-12 13:40,16.8889,100.9569,87.3718,14509.1348,63.0556,266.0669,29.4004,438.9497,2566.3082,13699.5625,743.3333,2753.0032,59.2628
2022-09-12 13:50,17.1111,100.9383,87.3718,14509.1348,63.0556,264.741,29.9883,391.9839,2475.041,13699.5625,743.3333,2665.7722,61.0256
2022-09-12 14:00,17.4444,100.961,87.3718,14516.3457,63.1111,265.183,29.3398,437.1433,2540.011,13699.5625,743.3333,2695.4307,59.5833
2022-09-12 14:10,17.6111,101.0138,87.3718,14509.1348,63.1111,264.299,30.123,453.4007,2584.8711,13699.5625,743.3333,2756.4922,58.7179
2022-09-12 14:20,17.8889,101.0004,87.3718,14516.3457,63.0556,264.299,29.6582,433.5306,2519.9011,13699.5625,743.3333,2665.7722,59.8718
2022-09-12 14:30,18.2222,100.9973,87.3718,14516.3457,63.1667,265.6249,30.4297,460.6262,2478.1347,13699.5625,743.3333,2648.3261,60.5449
2022-09-12 14:40,18.4444,101.0154,87.3718,14509.1348,63.1111,265.6249,29.793,438.9497,2458.0251,13699.5625,743.3333,2650.0707,61.1218
2022-09-12 14:50,18.7778,100.9763,87.3718,14509.1348,63.1111,265.6249,30.5273,420.8859,2496.6976,13699.5625,743.3333,2669.2615,60.0641
2022-09-12 15:00,18.6111,100.9802,87.3718,14509.1348,63.1667,263.4151,30.0879,457.0135,2465.7598,13699.5625,743.3333,2653.56,61.0256
2022-09-12 15:10,18.6111,100.9757,87.3718,14509.1348,63.1667,264.741,29.6094,406.4349,2471.9471,13699.5625,743.3333,2660.5385,60.641
2022-09-12 15:20,18.4444,100.9913,87.3718,14509.1348,63.1667,265.6249,29.2793,404.6285,2461.1189,13699.5625,743.3333,2643.0924,60.7692
2022-09-12 15:30,18.8333,101.0133,87.3718,14509.1348,63.2222,266.0669,31.166,458.8199,2509.0727,13699.5625,743.3333,2643.0924,59.8718
2022-09-12 15:40,18.8889,100.9954,87.3718,14509.1348,63.1667,263.4151,30.957,431.7242,2524.542,13699.5625,743.3333,2709.3878,59.4872
2022-09-12 15:50,18.6111,101.0195,87.4038,14509.1348,63.2222,265.6249,30.2715,498.5602,2490.51,13699.5625,743.3333,2630.88,60.0641
2022-09-12 16:00,18.8889,101.017,87.3718,14509.1348,63.1667,263.4151,30.5273,428.1114,2481.2286,13699.5625,743.3333,2634.3693,60.0321
2022-09-12 16:10,18.7222,101.0005,87.3718,14509.1348,63.2222,265.6249,31.0059,478.69,2476.588,13699.5625,743.3333,2634.3693,60.3846
2022-09-12 16:20,18.6111,101.0221,87.3718,14509.1348,63.1667,264.299,30.1719,500.3665,2549.2924,13699.5625,743.3333,2674.4954,59.0705
2022-09-12 16:30,18.7222,101.0481,87.3718,14509.1348,63.2222,265.6249,29.5723,478.69,2533.823,13699.5625,743.3333,2667.5171,59.2949
2022-09-12 16:40,19.1667,101.0331,87.3718,14516.3457,63.2222,265.6249,30.2715,431.7242,2561.6673,13699.5625,743.3333,2681.4739,58.8141
2022-09-12 16:50,18.9444,101.002,87.3718,14516.3457,63.2222,263.4151,30.002,402.8221,2496.6976,13699.5625,743.3333,2702.4093,60.4487
2022-09-12 17:00,19,101.0336,87.3718,14509.1348,63.2222,264.741,30.2461,523.8494,2524.542,13699.5625,743.3333,2643.0924,59.6795
2022-09-12 17:10,18.6667,101.0291,87.3718,14509.1348,63.1667,263.857,31.3496,449.788,2530.7295,13699.5625,743.3333,2655.3046,59.5833
2022-09-12 17:20,18.6667,101.0261,87.3718,14509.1348,63.1667,264.741,30.8965,426.3051,2509.0727,13699.5625,743.3333,2643.0924,59.9679
2022-09-12 17:30,18.5,101.0219,87.3718,14509.1348,63.2222,264.741,29.7441,397.403,2482.7755,13699.5625,743.3333,2637.8585,60.4487
2022-09-12 17:40,18.4444,101.0129,87.3718,14509.1348,63.1667,266.0669,29.3652,410.0477,2521.4481,13699.5625,743.3333,2646.5815,59.8718
2022-09-12 17:50,18.1667,101.0061,87.4038,14509.1348,63.2222,264.741,29.4258,402.8221,2524.542,13699.5625,743.3333,2718.1107,59.8077
2022-09-12 18:00,17.9444,100.9825,87.3718,14509.1348,63.1667,264.741,31.4355,505.7857,2465.7598,13699.5625,743.3333,2655.3046,60.9615
2022-09-12 18:10,17.7778,100.9695,87.4038,14516.3457,63.1111,265.6249,31.0313,457.0135,2604.9807,13699.5625,743.3333,2789.64,58.3974
2022-09-12 18:20,17.6111,101.0081,87.3718,14509.1348,63.1111,265.183,29.4863,494.9474,2567.8549,13699.5625,743.3333,2746.0244,59.391
2022-09-12 18:30,17.2778,100.9458,87.3718,14509.1348,63.1111,266.9508,30.1484,440.7561,2587.9645,13699.5625,743.3333,2775.6832,58.5897
2022-09-12 18:40,17,100.9614,87.3718,14516.3457,63.1111,263.857,29.793,451.5943,2587.9645,13699.5625,743.3333,2772.1939,58.8782
2022-09-12 18:50,16.9444,100.963,87.3718,14509.1348,63.1667,265.183,29.6699,469.6581,2564.7612,13699.5625,743.3333,2733.8122,59.3269
2022-09-12 19:00,16.7222,100.9339,87.3718,14509.1348,63.1111,265.6249,30.8594,466.0454,2475.041,13699.5625,743.3333,2669.2615,61.0577
2022-09-12 19:10,16.5556,100.9299,87.3718,14509.1348,63.1111,264.741,30.0996,440.7561,2595.6993,13699.5625,743.3333,2782.6615,58.6859
2022-09-12 19:20,16.6667,100.9473,87.3718,14509.1348,63.0556,266.5089,29.1074,464.239,2604.9807,13699.5625,743.3333,2798.3632,58.6218
2022-09-12 19:30,16.5556,100.9295,87.3718,14509.1348,63.1111,264.299,30.4063,462.4326,2536.9171,13699.5625,743.3333,2754.7478,60.0641
2022-09-12 19:40,16.4444,100.9145,87.3718,14516.3457,63.1111,265.183,31.1152,464.239,2501.3384,13699.5625,743.3333,2733.8122,60.5449
2022-09-12 19:50,16.2222,100.9128,87.3718,14516.3457,63.1111,265.183,30.418,478.69,2498.2443,13699.5625,743.3333,2718.1107,60.5128
